ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,997.415,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,7902.601,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2025,4131.197,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,6362.735,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2025,57393.65,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2025,58865.283,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2025,801.705,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,860.431,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,7539.334,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2025,4026.173,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,5572.594,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2025,40065.046,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2025,18776.263,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2025,52.243,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,136.984,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,363.267,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,790.141,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2025,17328.604,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Pakistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,16.458,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2025,1968.566,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2025,47.795,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,103.304,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,78.237,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2025,124.284,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,183.1,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2025,1431.846,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2025,1129.974,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2025,14.057,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,35.672,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,41.408,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2025,79.737,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,111.633,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2025,847.467,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2025,838.592,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2025,33.738,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2025,67.632,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2025,36.829,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2025,44.547,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2025,71.467,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2025,584.379,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Peru,"LFS - Permanent Employment Survey, National",Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2025,17836.155,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2023,46938.519,,,Repository: ILO-STATISTICS - Micro data processing
Palau,PC - Population Census,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2020,9.466,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2021,3940.085,,,Repository: ILO-STATISTICS - Micro data processing
Sudan,LFS - Labor Market Panel Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2022,2.515,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Senegal,LFS - National Employment Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2024,4667.673,,,Repository: ILO-STATISTICS - Micro data processing
Sierra Leone,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2014,1633.917,,,Repository: ILO-STATISTICS - Micro data processing
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2019,2908.119,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,33.085,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,120.015,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,249.536,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,355.546,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,229.015,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2019,1920.923,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2019,1703.074,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,19.654,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,53.769,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,90.4,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,157.166,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,149.909,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2019,1232.177,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2019,1205.045,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,13.431,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,66.247,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,159.137,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,198.38,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,79.105,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,HS - Multi-purpose Household Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2019,688.745,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Serbia,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2019,2899.964,,,Repository: ILO-STATISTICS - Micro data processing
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2017,52.886,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2017,0.475,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2017,1.641,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2017,3.701,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2017,2.567,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2017,7.022,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2017,37.48,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2017,32.293,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2017,0.149,Unreliable,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2017,1.147,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2017,1.32,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2017,0.85,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2017,3.803,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2017,25.025,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2017,20.593,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2017,0.326,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2017,0.495,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2017,2.381,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2017,1.717,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2017,3.219,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Sao Tome and Principe,HIES - Household Budget Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2017,12.456,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old
Suriname,HIES - Survey on Living Conditions,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2016,189.681,,,Repository: ILO-STATISTICS - Micro data processing
Eswatini,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2023,224.339,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2020,48.537,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2025,39624.554,,,Repository: ILO-STATISTICS - Micro data processing
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2016,2266.743,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2016,12.311,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2016,71.401,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2016,38.631,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2016,263.023,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2016,218.725,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2016,1662.653,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2016,1635.241,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2016,6.412,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2016,49.756,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2016,30.176,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2016,215.039,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2016,135.871,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2016,1197.986,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2016,631.502,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2016,5.898,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2016,21.645,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2016,8.455,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2016,47.983,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2016,82.853,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tajikistan,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2016,464.667,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Tokelau,PC - Population Census,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2022,0.011,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Tokelau,PC - Population Census,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2022,0.007,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Tokelau,PC - Population Census,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2022,0.01,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Tokelau,PC - Population Census,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2022,0.005,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2021,0.148,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Tonga,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2023,33.106,,,Repository: ILO-STATISTICS - Micro data processing
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2019,3533.409,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,32.741,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,262.21,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,74.389,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,255.352,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
