STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,33.8067,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,6.0672,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,34.2633,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,12.3354,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,39.635799999999996,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,27.273799999999998,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,8.6752,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,5.9938,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,15.820400000000001,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,45.010600000000004,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,6.7876,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,66.63,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,6.5,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,11.34,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BGR,Bulgaria,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,13.2139,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BGR,Bulgaria,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,2.5458000000000003,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HRV,Croatia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,41.2451,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HRV,Croatia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,6.6978,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ROU,Romania,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,16.0961,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ROU,Romania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,1.3413,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,32.536,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,56.5241,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,25.474999999999998,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,54.8971,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,67.71589999999999,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,39.8019,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,16.7288,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,55.7163,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,38.554500000000004,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,68.0508,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,59.065999999999995,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,54.5449,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,22.656100000000002,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,63.65769999999999,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,42.4562,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,39.7297,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,16.9298,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,24.3809,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,50.795500000000004,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,43.3341,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,7.7688999999999995,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,34.5867,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,26.879399999999997,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,41.5499,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,47.403800000000004,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,7.777000000000001,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,17.6638,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,41.6326,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,77.2021,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,14.733699999999999,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,75.8413,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,45.8617,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LVA,Latvia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,42.346000000000004,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LVA,Latvia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,12.3506,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LVA,Latvia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,36.6382,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,54.0087,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,19.1691,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,60.5685,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,48.4621,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,37.5785,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,51.2512,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,57.8725,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,28.556900000000002,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,69.5773,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,25.9795,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,71.4419,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,32.3095,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,23.1119,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,58.17059999999999,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,7.698099999999999,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,9.9368,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,34.5358,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,46.893499999999996,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,38.545,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,15.8284,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,36.4938,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
